retro_native_rank	supplier_id	consumer_id	supplier_name	consumer_name	supplier_family	consumer_family	score	supplier_is_retro50	consumer_is_retro50	legacy_policy_eligible	new_same_parent_family_expansion	candidate_origin	r386_disposition	r386_raw_native_rank	current_adjudication_state	completed_product_id	needs_fresh_adjudication	interface_matches	addressed_weaknesses	shared_domains
6125	LCB-K002	PARENT:R003_C333_RIC	CycleFlowAnalyzerV0	R003_C333_RIC	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		graph
6126	LCB-K002	PARENT:R028_S418_S439_TDSX	CycleFlowAnalyzerV0	R028_S418_S439_TDSX	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6127	LCB-K002	PARENT:R037_SUPPORT_COVARIANCE_SACPS	CycleFlowAnalyzerV0	R037_SUPPORT_COVARIANCE_SACPS	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6128	LCB-K002	PARENT:R038_DECISION_HEDGE_DHCC	CycleFlowAnalyzerV0	R038_DECISION_HEDGE_DHCC	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6129	LCB-K002	PARENT:R041_CONSTRAINED_POLICY_CAPL	CycleFlowAnalyzerV0	R041_CONSTRAINED_POLICY_CAPL	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6130	LCB-K002	PARENT:R044_DECISION_LOSS_DLEW	CycleFlowAnalyzerV0	R044_DECISION_LOSS_DLEW	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6131	LCB-K002	PARENT:R045_TARGET_MEMORY_ATRC	CycleFlowAnalyzerV0	R045_TARGET_MEMORY_ATRC	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		transport
6132	LCB-R50-067	PARENT:R037_SUPPORT_COVARIANCE_SACPS	future-equivalence representative-state dynamic programming	R037_SUPPORT_COVARIANCE_SACPS	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision,support
6133	LCB-R50-137	PARENT:R002_C326_HFAD	renegotiation-aware commitment valuation	R002_C326_HFAD	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6134	LCB-R50-137	PARENT:R006_P579_P580_UTDIM	renegotiation-aware commitment valuation	R006_P579_P580_UTDIM	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6135	LCB-R50-137	PARENT:R009_P620_CSDC	renegotiation-aware commitment valuation	R009_P620_CSDC	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6136	LCB-R50-137	PARENT:R010_C359_PPSA	renegotiation-aware commitment valuation	R010_C359_PPSA	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6137	LCB-R50-137	PARENT:R011_C360_MCPR	renegotiation-aware commitment valuation	R011_C360_MCPR	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6138	LCB-R50-137	PARENT:R012_P660_APTC	renegotiation-aware commitment valuation	R012_P660_APTC	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6139	LCB-R50-137	PARENT:R015_P767_PCBE	renegotiation-aware commitment valuation	R015_P767_PCBE	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6140	LCB-R50-137	PARENT:R017_C389_PRIU	renegotiation-aware commitment valuation	R017_C389_PRIU	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6141	LCB-R50-137	PARENT:R019_P858_P859_VICO	renegotiation-aware commitment valuation	R019_P858_P859_VICO	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6142	LCB-R50-137	PARENT:R022_E404_E405_CDA	renegotiation-aware commitment valuation	R022_E404_E405_CDA	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6143	LCB-R50-137	PARENT:R025_M435_M436_WBDP	renegotiation-aware commitment valuation	R025_M435_M436_WBDP	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6144	LCB-R50-137	PARENT:R030_P428_P429_ISPO	renegotiation-aware commitment valuation	R030_P428_P429_ISPO	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6145	LCB-R50-137	PARENT:R031_P430_RTO	renegotiation-aware commitment valuation	R031_P430_RTO	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6146	LCB-R50-137	PARENT:R032_M437_UMCA	renegotiation-aware commitment valuation	R032_M437_UMCA	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6147	LCB-R50-137	PARENT:R035_M007_ENPC	renegotiation-aware commitment valuation	R035_M007_ENPC	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6148	LCB-R50-137	PARENT:R036_DERIVATIVE_FREE_DFDPE	renegotiation-aware commitment valuation	R036_DERIVATIVE_FREE_DFDPE	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration	calibration
6149	LCB-R50-138	PARENT:R005_P572_SLERM	projection/ironing into implementable monotone decision class	R005_P572_SLERM	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6150	LCB-R50-138	PARENT:R027_S426_S427_MIFF	projection/ironing into implementable monotone decision class	R027_S426_S427_MIFF	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6151	LCB-R50-138	PARENT:R034_P435_RSPI	projection/ironing into implementable monotone decision class	R034_P435_RSPI	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6152	LCB-R50-138	PARENT:R041_CONSTRAINED_POLICY_CAPL	projection/ironing into implementable monotone decision class	R041_CONSTRAINED_POLICY_CAPL	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		control,decision
6153	LCB-R50-138	PARENT:R044_DECISION_LOSS_DLEW	projection/ironing into implementable monotone decision class	R044_DECISION_LOSS_DLEW	LCB_KERNEL	FOUNDRY_PARENT	15.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		control,decision
6154	PARENT:R004_C344_OFLS	LCB-K001	R004_C344_OFLS	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6155	PARENT:R004_C344_OFLS	LCB-K002	R004_C344_OFLS	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6156	PARENT:R005_P572_SLERM	FOUNDRY:P011	R005_P572_SLERM	P011 IDLG	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6157	PARENT:R005_P572_SLERM	FOUNDRY:P073	R005_P572_SLERM	P073 FCDL	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6158	PARENT:R005_P572_SLERM	LCB-R50-067	R005_P572_SLERM	future-equivalence representative-state dynamic programming	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6159	PARENT:R005_P572_SLERM	LCB-R50-137	R005_P572_SLERM	renegotiation-aware commitment valuation	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6160	PARENT:R005_P572_SLERM	LCB-R50-138	R005_P572_SLERM	projection/ironing into implementable monotone decision class	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6161	PARENT:R014_S781_S792_ACSA	LCB-R50-149	R014_S781_S792_ACSA	overlap-aware marginal allocation	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate		allocation,calibration,control,support,transfer,uncertainty
6162	PARENT:R016_M821_M839_FCMS	LCB-K001	R016_M821_M839_FCMS	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6163	PARENT:R016_M821_M839_FCMS	LCB-K002	R016_M821_M839_FCMS	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6164	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P023	R020_P848_P851_SCCRT	P023 COST	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,support
6165	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P053	R020_P848_P851_SCCRT	P053 GWDA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,decision
6166	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P071	R020_P848_P851_SCCRT	P071 HPDT	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,decision
6167	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P107	R020_P848_P851_SCCRT	P107 LDLA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,decision
6168	PARENT:R020_P848_P851_SCCRT	FOUNDRY:P113	R020_P848_P851_SCCRT	P113 QDLA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,decision
6169	PARENT:R023_M421_M428_CORMA	FOUNDRY:P020	R023_M421_M428_CORMA	P020 REDT	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,transfer
6170	PARENT:R023_M421_M428_CORMA	FOUNDRY:P023	R023_M421_M428_CORMA	P023 COST	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,transfer
6171	PARENT:R023_M421_M428_CORMA	FOUNDRY:P052	R023_M421_M428_CORMA	P052 VCTS	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,transfer
6172	PARENT:R023_M421_M428_CORMA	FOUNDRY:P056	R023_M421_M428_CORMA	P056 CFTS	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,transfer
6173	PARENT:R023_M421_M428_CORMA	FOUNDRY:P108	R023_M421_M428_CORMA	P108 OSTS	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,transfer
6174	PARENT:R023_M421_M428_CORMA	FOUNDRY:P112	R023_M421_M428_CORMA	P112 RTTS	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		calibration,transfer
6175	PARENT:R027_S426_S427_MIFF	FOUNDRY:P011	R027_S426_S427_MIFF	P011 IDLG	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6176	PARENT:R027_S426_S427_MIFF	FOUNDRY:P073	R027_S426_S427_MIFF	P073 FCDL	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6177	PARENT:R028_S418_S439_TDSX	LCB-K001	R028_S418_S439_TDSX	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6178	PARENT:R028_S418_S439_TDSX	LCB-K002	R028_S418_S439_TDSX	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6179	PARENT:R033_M420_OASRD	FOUNDRY:P011	R033_M420_OASRD	P011 IDLG	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6180	PARENT:R033_M420_OASRD	FOUNDRY:P073	R033_M420_OASRD	P073 FCDL	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6181	PARENT:R034_P435_RSPI	FOUNDRY:P011	R034_P435_RSPI	P011 IDLG	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6182	PARENT:R034_P435_RSPI	FOUNDRY:P073	R034_P435_RSPI	P073 FCDL	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6183	PARENT:R034_P435_RSPI	LCB-K002	R034_P435_RSPI	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision,graph
6184	PARENT:R034_P435_RSPI	LCB-R50-067	R034_P435_RSPI	future-equivalence representative-state dynamic programming	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6185	PARENT:R034_P435_RSPI	LCB-R50-137	R034_P435_RSPI	renegotiation-aware commitment valuation	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6186	PARENT:R034_P435_RSPI	LCB-R50-138	R034_P435_RSPI	projection/ironing into implementable monotone decision class	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6187	PARENT:R037_SUPPORT_COVARIANCE_SACPS	LCB-K001	R037_SUPPORT_COVARIANCE_SACPS	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6188	PARENT:R037_SUPPORT_COVARIANCE_SACPS	LCB-K002	R037_SUPPORT_COVARIANCE_SACPS	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6189	PARENT:R038_DECISION_HEDGE_DHCC	LCB-K001	R038_DECISION_HEDGE_DHCC	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6190	PARENT:R038_DECISION_HEDGE_DHCC	LCB-K002	R038_DECISION_HEDGE_DHCC	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6191	PARENT:R039_DECISION_BELIEF_DSBC	FOUNDRY:P011	R039_DECISION_BELIEF_DSBC	P011 IDLG	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6192	PARENT:R039_DECISION_BELIEF_DSBC	FOUNDRY:P073	R039_DECISION_BELIEF_DSBC	P073 FCDL	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6193	PARENT:R040_M147_SALC	FOUNDRY:P011	R040_M147_SALC	P011 IDLG	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6194	PARENT:R040_M147_SALC	FOUNDRY:P054	R040_M147_SALC	P054 MCSA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6195	PARENT:R040_M147_SALC	FOUNDRY:P073	R040_M147_SALC	P073 FCDL	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6196	PARENT:R041_CONSTRAINED_POLICY_CAPL	LCB-K001	R041_CONSTRAINED_POLICY_CAPL	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6197	PARENT:R041_CONSTRAINED_POLICY_CAPL	LCB-K002	R041_CONSTRAINED_POLICY_CAPL	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6198	PARENT:R042_PREDICTIVE_STATE_PSCT	FOUNDRY:P011	R042_PREDICTIVE_STATE_PSCT	P011 IDLG	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6199	PARENT:R042_PREDICTIVE_STATE_PSCT	FOUNDRY:P054	R042_PREDICTIVE_STATE_PSCT	P054 MCSA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6200	PARENT:R042_PREDICTIVE_STATE_PSCT	FOUNDRY:P073	R042_PREDICTIVE_STATE_PSCT	P073 FCDL	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6201	PARENT:R042_PREDICTIVE_STATE_PSCT	FOUNDRY:P109	R042_PREDICTIVE_STATE_PSCT	P109 CCIA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6202	PARENT:R042_PREDICTIVE_STATE_PSCT	LCB-R50-149	R042_PREDICTIVE_STATE_PSCT	overlap-aware marginal allocation	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision,reduction,resilience
6203	PARENT:R043_S159_S930_SRCD	LCB-K001	R043_S159_S930_SRCD	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6204	PARENT:R043_S159_S930_SRCD	LCB-K002	R043_S159_S930_SRCD	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6205	PARENT:R044_DECISION_LOSS_DLEW	LCB-K001	R044_DECISION_LOSS_DLEW	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6206	PARENT:R044_DECISION_LOSS_DLEW	LCB-K002	R044_DECISION_LOSS_DLEW	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6207	PARENT:R045_TARGET_MEMORY_ATRC	LCB-R50-149	R045_TARGET_MEMORY_ATRC	overlap-aware marginal allocation	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate		allocation,calibration,control,support,transfer,uncertainty
6208	PARENT:R046_METRIC_DECISION_MDDC	LCB-K001	R046_METRIC_DECISION_MDDC	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6209	PARENT:R046_METRIC_DECISION_MDDC	LCB-K002	R046_METRIC_DECISION_MDDC	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6210	PARENT:R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY:P054	R047_MORTGAGE_COMPETING_MCRIS	P054 MCSA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6211	PARENT:R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY:P073	R047_MORTGAGE_COMPETING_MCRIS	P073 FCDL	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6212	PARENT:R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY:P109	R047_MORTGAGE_COMPETING_MCRIS	P109 CCIA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6213	PARENT:R047_MORTGAGE_COMPETING_MCRIS	LCB-R50-149	R047_MORTGAGE_COMPETING_MCRIS	overlap-aware marginal allocation	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision,reduction,resilience
6214	PARENT:R049_S096_S803_MLHPE	LCB-K001	R049_S096_S803_MLHPE	ClosureFinderV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6215	PARENT:R049_S096_S803_MLHPE	LCB-K002	R049_S096_S803_MLHPE	CycleFlowAnalyzerV0	FOUNDRY_PARENT	LCB_KERNEL	15.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision	decision
6216	FOUNDRY:P009	PARENT:R023_M421_M428_CORMA	P009 URAI	R023_M421_M428_CORMA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6217	FOUNDRY:P009	PARENT:R033_M420_OASRD	P009 URAI	R033_M420_OASRD	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6218	FOUNDRY:P009	PARENT:R039_DECISION_BELIEF_DSBC	P009 URAI	R039_DECISION_BELIEF_DSBC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6219	FOUNDRY:P009	PARENT:R042_PREDICTIVE_STATE_PSCT	P009 URAI	R042_PREDICTIVE_STATE_PSCT	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6220	FOUNDRY:P009	PARENT:R047_MORTGAGE_COMPETING_MCRIS	P009 URAI	R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6221	FOUNDRY:P011	PARENT:R008_E612_E613_LGID	P011 IDLG	R008_E612_E613_LGID	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate		calibration
6222	FOUNDRY:P021	PARENT:R028_S418_S439_TDSX	P021 MRIA	R028_S418_S439_TDSX	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation		decision
6223	FOUNDRY:P054	PARENT:R033_M420_OASRD	P054 MCSA	R033_M420_OASRD	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6224	FOUNDRY:P054	PARENT:R039_DECISION_BELIEF_DSBC	P054 MCSA	R039_DECISION_BELIEF_DSBC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6225	FOUNDRY:P054	PARENT:R040_M147_SALC	P054 MCSA	R040_M147_SALC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6226	FOUNDRY:P054	PARENT:R042_PREDICTIVE_STATE_PSCT	P054 MCSA	R042_PREDICTIVE_STATE_PSCT	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6227	FOUNDRY:P054	PARENT:R047_MORTGAGE_COMPETING_MCRIS	P054 MCSA	R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence		decision
6228	FOUNDRY:P073	PARENT:R008_E612_E613_LGID	P073 FCDL	R008_E612_E613_LGID	FOUNDRY_PRODUCT	FOUNDRY_PARENT	14.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate		calibration
